SBS1	SBS2	SBS3	SBS5	SBS8	SBS13	SBS17a	SBS17b	SBS18	SBS34	SBS100	SBS30	SBS31	ID1	ID2	ID3	ID4	ID5	ID6	ID8	ID9	ID10	ID11b	ID12	ID17	ID18	ID19	ID20	ID21	ID22	ID25	INDEL_de_novo_Sig1	Sig1	Sig2	Sig3	Sig4	Sig5	Sig6	Sig7	Sig8	sample	total_sbs_burden	total_indel_burden	total_sv_burden	Sig1_lt_0.5	Sig2_lt_0.5	Sig3_lt_0.5	Sig4_lt_0.5	Sig5_lt_0.5	Sig6_lt_0.5	Sig7_lt_0.5	Sig8_lt_0.5	Sig1_0.5_4.5	Sig2_0.5_4.5	Sig3_0.5_4.5	Sig4_0.5_4.5	Sig5_0.5_4.5	Sig6_0.5_4.5	Sig7_0.5_4.5	Sig8_0.5_4.5	Sig1_gt_4.5	Sig2_gt_4.5	Sig3_gt_4.5	Sig4_gt_4.5	Sig5_gt_4.5	Sig6_gt_4.5	Sig7_gt_4.5	Sig8_gt_4.5	Sig1_3.5_4.5	Sig2_3.5_4.5	Sig3_3.5_4.5	Sig4_3.5_4.5	Sig5_3.5_4.5	Sig6_3.5_4.5	Sig7_3.5_4.5	Sig8_3.5_4.5	Sig1_gt_3.5	Sig2_gt_3.5	Sig3_gt_3.5	Sig4_gt_3.5	Sig5_gt_3.5	Sig6_gt_3.5	Sig7_gt_3.5	Sig8_gt_3.5	total_jcn_lt_0.5_count	total_jcn_0.5_4.5_count	total_jcn_gt_4.5_count	total_jcn_3.5_4.5_count	total_jcn_gt_3.5_count	total_exposure_jcn_lt_0.5	total_exposure_jcn_0.5_4.5	total_exposure_jcn_gt_4.5	total_exposure_jcn_3.5_4.5	total_exposure_jcn_gt_3.5	SBS1_sub	SBS2_sub	SBS3_sub	SBS5_sub	SBS8_sub	SBS13_sub	SBS17a_sub	SBS17b_sub	SBS18_sub	SBS34_sub	SBS51_sub	SBS60_sub	SBS100_sub	total_snvs_sub	wholeGenomeDuplication	purity	ploidy	diploidProportion	polyclonalProportion	RCB_0_or_1	has_detected_subclone	participant	gBRCAm_type
0.01706722861108	0.019559877498724	0.3849373679275	0	0	0	0	0	0.0701890403773937	0	0	0	0	0	0	0	0	0.0492600176725292	0.253359310469008	0.0795802477622446	0	0	0	0	0	0	0	0	0	0	0.0527792537377052	0.0486068599047869	0.0140947922011381	0.0291885839266568	0	0.042635477551982	0.0901375565731324	0	0	0.341621998429127	Patient7	10249	2006	291	0	0	0	0	0.745439114134425	0	0	0.254560885865576	0.0244566808017091	0.0579168496306083	0	0.0846929092364458	0.164964888726013	0	0	0.667968671605224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	283	0	0	0	5.74569243075442	304.124043185765	NA	NA	NA	0	0.0336600941100108	0.452883964085709	0.330222016348957	0	0	0	0.0207929405553593	0.0975920439206809	0	0	0	0	461	false	0.46	2.12	0.2872	0.2773	0	TRUE	Patient7	2
0.0143604957953964	0	0.159006746032249	0.18697083665924	0.0996673974029811	0.0305477360124066	0	0	0	0	0	0	0	0.0306358259895711	0	0	0	0.0556016181959023	0.166418506712285	0.124071700041207	0	0	0	0	0	0	0	0	0	0	0.0603590493738751	0.0466680411196697	0.0547396852343523	0.0283198076830086	0.187091116348088	0.0625267209261563	0.0329936154671531	0	0	0.136288888982326	Patient76	12685	1860	372	0.14354767354548	0.0705716918606395	0.23099310482355	0.0310349944567704	0.256472700477744	0	0.05545658631448	0.211923248521336	0.0959009591119382	0.0521382855774337	0.393934136376437	0.139247656237185	0.0201884998733368	0.0260977934577023	0	0.272492669365967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	307	0	0	0	66.3930413699389	315.586677107662	NA	NA	NA	0.0233597942245375	0	0.340635820470531	0.354614986385387	0.143063140479137	0.042750229751283	0	0.0170808644388971	0	0	0	0	0.0660371355387678	6952	false	0.73	1.68	0.1058	0.36	1	TRUE	Patient76	1
0.0486992813839636	0	0.252807132506899	0.156582611093147	0	0.0322183300033356	0	0	0	0	0	0	0	0	0	0	0	0.0392122049288017	0.216859252655873	0.0835169525781434	0	0	0	0	0	0	0	0	0	0	0.0338898128775787	0.139205857651042	0.0728582570417003	0	0	0	0.0386840070109075	0	0.127334566785878	0.300536815820086	Patient77	3259	513	27	NA	NA	NA	NA	NA	NA	NA	NA	0.110957764774419	0	0	0	0.0167588450673133	0	0.261806963326789	0.610476426831478	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.310036044110589	0	0	0.689963955889411	NA	25	1	3	4	NA	28.8743584871772	1.76403404533101	3.61836871570404	5.21339962259537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	true	0.18	2.88	0.018	0.5469	0	FALSE	Patient77	2
0.0256934339317395	0	0.326085813267311	0.0986839802602016	0	0	0	0	0	0	0.0453126758525136	0	0	0	0.0406479702484853	0	0	0	0.141961718774739	0.1249933316321	0	0	0	0	0	0	0	0	0	0	0.0873504898062571	0.0708247298642134	0.0609254042801882	0.0602881009862795	0.157714001343404	0	0.050355610584768	0	0.0709175069379337	0.10542940339948	Patient80	8577	814	222	0.136450573239943	0.100778906577639	0.194902092947638	0	0	0.0130683646821661	0.554800062552614	0	0.093269197000057	0.122381709383158	0.327366617400738	0.0163831897734686	0.109587463917811	0	0.0929456883742902	0.238066134150477	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0.0146259202996597	0	0.98537407970034	0	0	0	0	0	0.0146259202996597	0	0.98537407970034	0	21	196	0	2	2	23.2515087639771	202.070386040968	NA	2.16556233291178	2.16556233291178	0.0353042986789076	0	0.494081296375279	0.368305933754283	0	0	0	0	0	0	0	0	0.0632818400406629	3623	false	0.81	1.6	0.2145	0.2209	1	TRUE	Patient80	1
0.0207745193070155	0.0256883790794368	0.177123481996317	0.146575302085021	0.0887278334280028	0.0360574144813671	0	0	0	0	0	0	0	0	0	0	0	0	0.221221365270138	0.0990676617234647	0	0	0	0	0	0	0	0	0	0	0.0744090435658571	0.0716745590292793	0.0420585672371111	0.0978725038917237	0.0082453776572336	0.0303580612451858	0	0.100847891894307	0	0.195950138669185	Patient81	5287	1049	120	0	0	0	0	0.28591793360892	0.0530751645761168	0	0.661006901814963	0.0897713764157474	0.208838355124994	0.0176433369091217	0.0650821272468311	0.00718083684400826	0.213329878909678	0	0.39815408854962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	117	0	0	0	3.22497389233197	107.14895642072	NA	NA	NA	0.0642787472562152	0	0.342374074071586	0.40163850152352	0	0.0384706046982862	0	0.0182793090033946	0.0807623154137199	0	0	0	0	1381	false	0.58	2	0.537	0.0393	1	TRUE	Patient81	2
0.027525007490001	0	0.377232216964747	0	0	0	0	0	0.0408517919805416	0	0.04997021925421	0	0	0	0.0389053087073041	0	0.0376678922052393	0	0.16582857297347	0.108638462400052	0	0	0	0	0	0	0	0	0	0	0.0623896279433183	0.0502895751558076	0.0504318323917883	0.0445273434880533	0.164918624464371	0.0801138038604969	0.0329408772240588	0	0	0.123380703761971	Patient82	6896	1187	293	0.187196392079469	0.206014461312053	0	0	0	0.253752184565694	0.353036962042784	0	0.0930836691511388	0.0838559443027382	0.335762989197655	0.166163803190549	0.0671393126377343	0	0	0.253994281520185	0	0.427162765301109	0.572837234698891	0	0	0	0	0	0	0.228163489035943	0.214191168162747	0.153901466338943	0	0	0.403743876462367	0	0	0.33008441202385	0.380683161133178	0	0	0	0.289232426842971	0	4	285	2	4	6	5.68997863417634	280.828740698603	2.75589022355725	5.14684019404088	7.12507791113837	0.0367818429834668	0	0.228787292038941	0.486200627206766	0	0	0	0	0.0969980031792115	0	0.0620611564959801	0	0.0294309143632961	559	true	0.62	3.05	0.0409	0.0163	0	TRUE	Patient82	1
0.0255879056056906	0	0.27203598783707	0.101015167540288	0	0	0	0	0.0583784647231501	0	0.0378825504422619	0	0	0	0	0	0	0	0.238806931212391	0.116670847415255	0	0	0	0	0	0	0	0	0	0	0.048607869274062	0.0811300684857632	0.0426162450804801	0.00887359858536692	0.247353674211638	0.0547280170170527	0.0445668977324775	0	0	0.100675675828929	Patient86	5294	759	134	NA	NA	NA	NA	NA	NA	NA	NA	0.0753211316207615	0.00864380848326929	0.481343681621922	0.10202091229722	0.0683657889064385	0.0095862045182978	0.0742381196967094	0.180480352855382	0	0.729470833339646	0.0426096171981445	0.163007532646254	0	0	0.0649120168159556	0	0.262924992520243	0	0.589580010519241	0	0.0712868577804919	0	0	0.0762081391800238	0.226139929602647	0.126802002531701	0.515776200915545	0	0.0578200137404107	0	0	0.0734618532096961	NA	129	4	7	11	NA	136.998857127208	1.62248244649015	8.02096096515556	9.32384744930009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	true	0.19	3.4	0.0143	0.3384	0	FALSE	Patient86	1
0.0256954666857558	0	0.271438187208585	0.0972063696768496	0	0	0	0	0.057110820811833	0	0.0472739751594826	0	0	0	0.0271525614822961	0	0	0.0440581983045626	0.209403474494821	0.0836818662680896	0	0	0	0	0	0	0	0	0	0	0.0564557123102626	0.0535020548518454	0.0938591688984744	0.082794954683097	0	0	0.0442942570667415	0	0	0.234701522426804	Patient87	5888	1094	124	0.149970717300027	0.606428413670315	0	0	0.0598622740597848	0.0195647589389806	0.00643847885858701	0.157735357172306	0.1568086918916	0.0617066316888143	0.0128569195987711	0.00498846553220833	0.0847436161022184	0.175881239617055	0	0.503014435569333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	97	0	0	0	21.3763989682646	95.1410641333509	NA	NA	NA	0.050751938746716	0	0.536391765541099	0.19028286707565	0	0	0	0	0.0986998417329703	0	0	0	0.0854461888924919	3167	false	0.89	2.1	0.256	0.3589	0	TRUE	Patient87	2
0.0338504434470263	0.0223630623622983	0.196029010223666	0.123738949283447	0.0714611834992323	0.0469299586256334	0	0	0	0	0	0	0	0	0	0	0	0.0504657548190241	0.154898357034284	0.167615363266517	0	0	0	0	0	0	0	0	0	0	0.0745941986924061	0.043036678815896	0.0743329615690423	0.0506141128192733	0.145819542959921	0	0.0936945680052144	0	0	0.0596922231172489	Patient90	10294	1104	377	0.193225524822025	0.107149987008707	0.24950707518913	0.0863435784986415	0	0.0979194065268034	0.170305913861763	0.0955485140929294	0.164293382759038	0.113284958214092	0.357107639710812	0.0185376212112326	0.17668303659312	0	0.0350571196578539	0.13503624185385	0	0.144161740356966	0	0	0.855838259643035	0	0	0	0	0.333850116149645	0	0	0.666149883850355	0	0	0	0	0.201420521647209	0	0	0.798579478352791	0	0	0	21	318	35	14	49	21.9226433760433	250.836895936597	16.3843969778322	7.08414615819848	23.4685431360307	0.0556239424562422	0.0323242073949739	0.358729192287031	0.279297508573615	0.124001602086862	0.0818599224210637	0	0	0	0	0	0	0.0626989395298328	7198	false	0.57	1.64	0.1704	0.3178	0	TRUE	Patient90	1
0.0302258260462578	0	0.402857904165278	0	0	0	0	0	0	0	0.0569149270611362	0	0	0	0	0	0	0	0.240564878950019	0.110896681189479	0	0	0	0	0	0	0	0	0	0	0.0564953970001896	0.0724599282099551	0.0655620264684663	0.0259970354097958	0.0749848479592979	0.0779912057996155	0.0414499287201595	0	0	0.202919469145404	Patient94	8693	1086	116	NA	NA	NA	NA	NA	NA	NA	NA	0.10860621037838	0.0502690328198676	0.144353118446855	0.142978453450689	0.0662232627271779	0.103695610380497	0.0282900194287925	0.35558429236774	0	0	0	0	0	0	0.50017890526875	0.49982109473125	0	0.1662250215092	0	0.335527423467938	0	0	0	0.498247555022862	0	0.111683568664831	0	0.2219287947596	0	0	0.139293695673824	0.527093940901745	NA	112	2	5	7	NA	117.054985944777	3.83302117906265	7.06369769670306	10.4849717511335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	true	0.29	3.05	0.0172	0.4817	0	FALSE	Patient94	1
